transaction_id,date_vente,categorie_produit_1,categorie_produit_2,produit,quantite_vendue,trans_amount_weight,region,pays,code_pays,devise
289305,2008-03-06,agriculture,soil & crop treatment,sprayer (self propelled),3.0,15.0,Northern America,united states,USA,EUR
289306,2008-03-06,agriculture,soil & crop treatment,sprayer (self propelled),1.0,5.0,Northern America,united states,USA,EUR
289642,2008-03-06,agriculture,soil & crop treatment,sprayer (self propelled),2.0,6.0,Northern America,united states,USA,EUR
289669,2008-03-06,agriculture,soil & crop treatment,sprayer (self propelled),4.0,12.0,Northern America,united states,USA,EUR
288584,2008-03-07,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,1.0,Northern America,united states,USA,EUR
288788,2008-03-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
288789,2008-03-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
288729,2008-03-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
288752,2008-03-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
288491,2008-03-11,agriculture,soil & crop treatment,sprayer (self propelled),6.0,18.0,Northern America,united states,USA,EUR
288540,2008-03-11,agriculture,forestry,tree harvester head  (attachment),4.0,36.0,Northern America,united states,USA,EUR
288544,2008-03-11,agriculture,soil & crop treatment,sprayer (self propelled),2.0,8.0,Northern America,united states,USA,EUR
288614,2008-03-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
288652,2008-03-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
288666,2008-03-11,agriculture,soil & crop treatment,sprayer (self propelled),1.0,4.0,Northern America,united states,USA,EUR
288426,2008-03-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,12.0,72.0,Northern America,united states,USA,EUR
288521,2008-03-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,12.0,72.0,Northern America,united states,USA,EUR
288377,2008-03-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
288378,2008-03-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
288400,2008-03-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,34.0,Northern America,united states,USA,EUR
288306,2008-03-14,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
288307,2008-03-14,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
288338,2008-03-14,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
288339,2008-03-14,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
288200,2008-03-17,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
288232,2008-03-17,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
289641,2008-03-17,agriculture,soil & crop treatment,sprayer (self propelled),4.0,8.0,Northern America,united states,USA,EUR
289652,2008-03-17,agriculture,soil & crop treatment,sprayer (self propelled),4.0,8.0,Northern America,united states,USA,EUR
291099,2008-03-17,agriculture,soil & crop treatment,sprayer (self propelled),2.0,4.0,Northern America,united states,USA,EUR
291100,2008-03-17,agriculture,soil & crop treatment,sprayer (self propelled),2.0,4.0,Northern America,united states,USA,EUR
291917,2008-03-17,agriculture,soil & crop treatment,sprayer (self propelled),4.0,12.0,Northern America,united states,USA,EUR
291945,2008-03-17,agriculture,soil & crop treatment,sprayer (self propelled),2.0,6.0,Northern America,united states,USA,EUR
291978,2008-03-17,agriculture,soil & crop treatment,sprayer (self propelled),2.0,6.0,Northern America,united states,USA,EUR
288112,2008-03-18,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
288159,2008-03-18,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
287934,2008-03-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,12.0,72.0,Northern America,united states,USA,EUR
287935,2008-03-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
288038,2008-03-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
288039,2008-03-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,12.0,72.0,Northern America,united states,USA,EUR
287884,2008-03-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
287914,2008-03-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
289563,2008-03-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,3.0,Northern America,united states,USA,EUR
289603,2008-03-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,6.0,Northern America,united states,USA,EUR
289604,2008-03-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,3.0,Northern America,united states,USA,EUR
287724,2008-03-24,agriculture,forestry,tree harvester head  (attachment),4.0,36.0,Northern America,united states,USA,EUR
287736,2008-03-24,agriculture,"wine, fruit, vegetable & cane equipment","others wine, fruit & vegetable",1.0,4.0,Northern America,united states,USA,EUR
287742,2008-03-24,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
287766,2008-03-24,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
287767,2008-03-24,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
287806,2008-03-24,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
320187,2008-03-24,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,8.0,Northern America,united states,USA,EUR
320188,2008-03-24,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,8.0,Northern America,united states,USA,EUR
320662,2008-03-24,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,8.0,Northern America,united states,USA,EUR
321048,2008-03-24,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,8.0,Northern America,united states,USA,EUR
321549,2008-03-24,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,8.0,Northern America,united states,USA,EUR
321550,2008-03-24,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,8.0,Northern America,united states,USA,EUR
286905,2008-03-25,agriculture,tractors & trailers,"other tractor,  trailers, vehicles",1.0,6.0,Northern America,united states,USA,EUR
287698,2008-03-25,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
287730,2008-03-25,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
288055,2008-03-25,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,2.0,Northern America,united states,USA,EUR
288122,2008-03-25,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,1.0,Northern America,united states,USA,EUR
288147,2008-03-25,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,1.0,Northern America,united states,USA,EUR
288150,2008-03-25,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",1.0,1.0,Northern America,united states,USA,EUR
289677,2008-03-25,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",1.0,3.0,Northern America,united states,USA,EUR
289678,2008-03-25,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",3.0,9.0,Northern America,united states,USA,EUR
287528,2008-03-26,agriculture,soil & crop treatment,sprayer (self propelled),1.0,4.0,Northern America,united states,USA,EUR
287529,2008-03-26,agriculture,soil & crop treatment,sprayer (self propelled),2.0,10.0,Northern America,united states,USA,EUR
287573,2008-03-26,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
287590,2008-03-26,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
287874,2008-03-26,agriculture,soil & crop treatment,sprayer (self propelled),4.0,16.0,Northern America,united states,USA,EUR
287886,2008-03-26,agriculture,soil & crop treatment,sprayer (self propelled),4.0,16.0,Northern America,united states,USA,EUR
287491,2008-03-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
287508,2008-03-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
279314,2008-03-28,agriculture,forestry,"other forestry  equipment (knuckleboom loaders , edger, debarker, forestry winch",3.0,27.0,Northern America,canada,CAN,EUR
284522,2008-03-28,agriculture,forestry,"other forestry  equipment (knuckleboom loaders , edger, debarker, forestry winch",3.0,27.0,Northern America,canada,CAN,EUR
286931,2008-03-28,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,9.0,Northern America,united states,USA,EUR
287011,2008-03-28,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,9.0,Northern America,united states,USA,EUR
287349,2008-03-28,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
287391,2008-03-28,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
287959,2008-03-28,agriculture,soil & crop treatment,sprayer (self propelled),7.0,21.0,Northern America,united states,USA,EUR
287979,2008-03-28,agriculture,soil & crop treatment,sprayer (self propelled),2.0,6.0,Northern America,united states,USA,EUR
288003,2008-03-28,agriculture,soil & crop treatment,sprayer (self propelled),10.0,30.0,Northern America,united states,USA,EUR
288037,2008-03-28,agriculture,soil & crop treatment,sprayer (self propelled),5.0,15.0,Northern America,united states,USA,EUR
287185,2008-03-31,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
287186,2008-03-31,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
289070,2008-03-31,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,3.0,Northern America,united states,USA,EUR
289158,2008-03-31,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,12.0,Northern America,united states,USA,EUR
289322,2008-03-31,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,9.0,Northern America,united states,USA,EUR
286932,2008-04-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
286960,2008-04-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
